"rules";"support";"confidence";"coverage";"lift";"count"
"{A1,Pr,SBMPTN} => {P}";0.0441176470588235;0.631578947368421;0.0698529411764706;2.72681704260652;12
"{Informatika,Pr} => {P}";0.0772058823529412;0.617647058823529;0.125;2.66666666666667;21
"{Pr,SBMPTN} => {P}";0.0625;0.607142857142857;0.102941176470588;2.62131519274376;17
"{A1,Lk,Teknik Mesin} => {SPMU}";0.0257352941176471;0.636363636363636;0.0404411764705882;2.54545454545455;7
"{M} => {SPMU}";0.0477941176470588;0.619047619047619;0.0772058823529412;2.47619047619048;13
"{Pr,SM,Teknik Elektro} => {A2}";0.0220588235294118;0.75;0.0294117647058824;2.4578313253012;6
"{A3,SM,SNMPTN,Teknik Sipil} => {Pr}";0.0220588235294118;0.857142857142857;0.0257352941176471;2.35497835497835;6
"{A,Lk,SNMPTN} => {Informatika}";0.0257352941176471;0.636363636363636;0.0404411764705882;2.33906633906634;7
"{A3,Pr,SNMPTN} => {Teknik Sipil}";0.0220588235294118;1;0.0220588235294118;2.30508474576271;6
"{A1,C,Lk,SNMPTN} => {Teknik Sipil}";0.0257352941176471;1;0.0257352941176471;2.30508474576271;7
"{A1,C,SM,SNMPTN} => {Teknik Sipil}";0.0257352941176471;1;0.0257352941176471;2.30508474576271;7
"{Pr,Teknik Elektro} => {A2}";0.0257352941176471;0.7;0.0367647058823529;2.29397590361446;7
"{A,SM,SNMPTN} => {Informatika}";0.0294117647058824;0.615384615384615;0.0477941176470588;2.26195426195426;8
"{A,SM} => {Informatika}";0.0404411764705882;0.611111111111111;0.0661764705882353;2.24624624624625;11
"{A1,B,SM,SNMPTN,Teknik Sipil} => {Pr}";0.0477941176470588;0.8125;0.0588235294117647;2.23232323232323;13
"{A,SNMPTN} => {Informatika}";0.0625;0.607142857142857;0.102941176470588;2.23166023166023;17
"{Informatika,SBMPTN,SM} => {A2}";0.0220588235294118;0.666666666666667;0.0330882352941177;2.18473895582329;6
"{Informatika,Lk,SM,SPMU} => {A2}";0.0220588235294118;0.666666666666667;0.0330882352941177;2.18473895582329;6
"{B,Informatika,Lk,SBMPTN} => {A2}";0.0220588235294118;0.666666666666667;0.0330882352941177;2.18473895582329;6
"{C,Lk,SM,Teknik Elektro} => {SBMPTN}";0.0257352941176471;0.7;0.0367647058823529;2.13932584269663;7
"{A,Lk,SM} => {SNMPTN}";0.0257352941176471;0.875;0.0294117647058824;2.08771929824561;7
"{A3,B,Pr} => {Teknik Sipil}";0.0330882352941176;0.9;0.0367647058823529;2.07457627118644;9
"{A1,C,SNMPTN} => {Teknik Sipil}";0.0330882352941176;0.9;0.0367647058823529;2.07457627118644;9
"{A,SPMU} => {Pr}";0.0220588235294118;0.75;0.0294117647058824;2.06060606060606;6
"{A,A2,SM} => {SNMPTN}";0.0220588235294118;0.857142857142857;0.0257352941176471;2.04511278195489;6
"{A1,B,Pr,SM} => {Teknik Sipil}";0.0808823529411765;0.88;0.0919117647058824;2.02847457627119;22
"{B,Informatika,SBMPTN} => {A2}";0.0294117647058824;0.615384615384615;0.0477941176470588;2.01668211306766;8
"{A,A1,Teknik Sipil} => {Pr}";0.0404411764705882;0.733333333333333;0.0551470588235294;2.01481481481481;11
"{B,SM,SNMPTN,Teknik Sipil} => {Pr}";0.0772058823529412;0.724137931034483;0.106617647058824;1.98955067920585;21
"{B,Pr,SM,SPMU} => {Teknik Sipil}";0.0220588235294118;0.857142857142857;0.0257352941176471;1.97578692493947;6
"{A1,B,SNMPTN,Teknik Sipil} => {Pr}";0.0551470588235294;0.714285714285714;0.0772058823529412;1.96248196248196;15
"{A2,P} => {SBMPTN}";0.0257352941176471;0.636363636363636;0.0404411764705882;1.94484167517875;7
"{A1,Pr,SM,SNMPTN} => {Teknik Sipil}";0.0588235294117647;0.842105263157895;0.0698529411764706;1.94112399643176;16
"{A1,P,Teknik Sipil} => {Pr}";0.0441176470588235;0.705882352941177;0.0625;1.93939393939394;12
"{A2,Pr,SM} => {SNMPTN}";0.0477941176470588;0.8125;0.0588235294117647;1.93859649122807;13
"{A3,Pr,SM} => {Teknik Sipil}";0.0330882352941176;0.818181818181818;0.0404411764705882;1.88597842835131;9
"{A,A1} => {Pr}";0.0955882352941176;0.684210526315789;0.139705882352941;1.87985114300904;26
"{A1,P,SNMPTN} => {Pr}";0.0551470588235294;0.681818181818182;0.0808823529411765;1.8732782369146;15
"{A,Teknik Sipil} => {Pr}";0.0441176470588235;0.666666666666667;0.0661764705882353;1.83164983164983;12
"{P,SNMPTN} => {Pr}";0.0661764705882353;0.666666666666667;0.0992647058823529;1.83164983164983;18
"{B,SNMPTN,Teknik Sipil} => {Pr}";0.0882352941176471;0.666666666666667;0.132352941176471;1.83164983164983;24
"{A1,Pr,SM} => {Teknik Sipil}";0.0992647058823529;0.794117647058823;0.125;1.83050847457627;27
"{A1,B,Pr} => {Teknik Sipil}";0.0955882352941176;0.787878787878788;0.121323529411765;1.81612737544941;26
"{C,Lk,SM,SNMPTN} => {Teknik Sipil}";0.0257352941176471;0.777777777777778;0.0330882352941176;1.79284369114878;7
"{A1,P} => {Pr}";0.106617647058824;0.644444444444444;0.165441176470588;1.7705948372615;29
"{A2,SPMU,Teknik Sipil} => {B}";0.0257352941176471;1;0.0257352941176471;1.74358974358974;7
"{Informatika,SBMPTN,SM} => {B}";0.0330882352941176;1;0.0330882352941176;1.74358974358974;9
"{A2,SBMPTN,Teknik Sipil} => {B}";0.0220588235294118;1;0.0220588235294118;1.74358974358974;6
"{Pr,SBMPTN,SM} => {B}";0.0404411764705882;1;0.0404411764705882;1.74358974358974;11
"{A2,Pr} => {SNMPTN}";0.0588235294117647;0.727272727272727;0.0808823529411765;1.73524720893142;16
"{A} => {Pr}";0.125;0.62962962962963;0.198529411764706;1.72989150766929;34
"{C,Lk,SNMPTN} => {Teknik Sipil}";0.0330882352941176;0.75;0.0441176470588235;1.72881355932203;9
"{B,Pr,SPMU} => {Teknik Sipil}";0.0220588235294118;0.75;0.0294117647058824;1.72881355932203;6
"{A,SM} => {SNMPTN}";0.0477941176470588;0.722222222222222;0.0661764705882353;1.72319688109162;13
"{B,Pr,SM} => {Teknik Sipil}";0.125;0.739130434782609;0.169117647058824;1.70375829034635;34
"{A1,B,SM,SNMPTN} => {Pr}";0.0514705882352941;0.608695652173913;0.0845588235294118;1.6723759332455;14
"{A,A2} => {SNMPTN}";0.0257352941176471;0.7;0.0367647058823529;1.67017543859649;7
"{P} => {Pr}";0.139705882352941;0.603174603174603;0.231617647058824;1.65720699054032;38
"{A3,Pr} => {Teknik Sipil}";0.0367647058823529;0.714285714285714;0.0514705882352941;1.64648910411622;10
"{Informatika,Lk,P} => {A1}";0.0294117647058824;0.888888888888889;0.0330882352941176;1.64474678760393;8
"{A1,SM,SNMPTN} => {Teknik Sipil}";0.0955882352941176;0.702702702702703;0.136029411764706;1.61978928080623;26
"{SPMU,Teknik Mesin} => {A1}";0.0257352941176471;0.875;0.0294117647058824;1.61904761904762;7
"{A2,Teknik Sipil} => {B}";0.0808823529411765;0.916666666666667;0.0882352941176471;1.5982905982906;22
"{C,SM,SNMPTN} => {Teknik Sipil}";0.0330882352941176;0.692307692307692;0.0477941176470588;1.59582790091265;9
"{A,SBMPTN,Teknik Sipil} => {A1}";0.0220588235294118;0.857142857142857;0.0257352941176471;1.58600583090379;6
"{D} => {Lk}";0.0220588235294118;1;0.0220588235294118;1.58139534883721;6
"{M} => {Lk}";0.0772058823529412;1;0.0772058823529412;1.58139534883721;21
"{A3,Teknik Mesin} => {Lk}";0.0257352941176471;1;0.0257352941176471;1.58139534883721;7
"{C,Teknik Mesin} => {Lk}";0.0294117647058824;1;0.0294117647058824;1.58139534883721;8
"{SPMU,Teknik Mesin} => {Lk}";0.0294117647058824;1;0.0294117647058824;1.58139534883721;8
"{A2,Teknik Mesin} => {Lk}";0.0257352941176471;1;0.0257352941176471;1.58139534883721;7
"{SBMPTN,Teknik Mesin} => {Lk}";0.0367647058823529;1;0.0367647058823529;1.58139534883721;10
"{B,Teknik Mesin} => {Lk}";0.0588235294117647;1;0.0588235294117647;1.58139534883721;16
"{SM,Teknik Mesin} => {Lk}";0.0808823529411765;1;0.0808823529411765;1.58139534883721;22
"{A3,Teknik Elektro} => {Lk}";0.0330882352941176;1;0.0330882352941176;1.58139534883721;9
"{A3,C} => {Lk}";0.0220588235294118;1;0.0220588235294118;1.58139534883721;6
"{C,SBMPTN} => {Lk}";0.0514705882352941;1;0.0514705882352941;1.58139534883721;14
"{A2,SPMU} => {Lk}";0.0772058823529412;1;0.0772058823529412;1.58139534883721;21
"{C,SPMU,Teknik Sipil} => {Lk}";0.0257352941176471;1;0.0257352941176471;1.58139534883721;7
"{SBMPTN,SM,Teknik Sipil} => {B}";0.0698529411764706;0.904761904761905;0.0772058823529412;1.57753357753358;19
"{B,Pr} => {Teknik Sipil}";0.147058823529412;0.677966101694915;0.216911764705882;1.56276931916116;40
"{A,Teknik Sipil} => {A1}";0.0551470588235294;0.833333333333333;0.0661764705882353;1.54195011337869;15
"{Informatika,P,SNMPTN} => {A1}";0.0367647058823529;0.833333333333333;0.0441176470588235;1.54195011337869;10
"{Pr,SM,SPMU} => {Teknik Sipil}";0.0294117647058824;0.666666666666667;0.0441176470588235;1.53672316384181;8
"{Teknik Mesin} => {Lk}";0.0919117647058824;0.961538461538462;0.0955882352941177;1.52057245080501;25
"{Pr,SM,SNMPTN} => {Teknik Sipil}";0.0919117647058824;0.657894736842105;0.139705882352941;1.51650312221231;25
"{C,SPMU} => {Lk}";0.0845588235294118;0.958333333333333;0.0882352941176471;1.51550387596899;23
"{A1,B,SNMPTN} => {Teknik Sipil}";0.0772058823529412;0.65625;0.117647058823529;1.51271186440678;21
"{Pr,SM} => {Teknik Sipil}";0.147058823529412;0.655737704918033;0.224264705882353;1.51153098082801;40
"{P,SNMPTN} => {A1}";0.0808823529411765;0.814814814814815;0.0992647058823529;1.5076845553036;22
"{C,Teknik Sipil} => {A1}";0.0625;0.80952380952381;0.0772058823529412;1.49789439585358;17
"{A3,Teknik Mesin} => {B}";0.0220588235294118;0.857142857142857;0.0257352941176471;1.49450549450549;6
"{A3,SBMPTN,Teknik Sipil} => {B}";0.0220588235294118;0.857142857142857;0.0257352941176471;1.49450549450549;6
"{A3,SM,SNMPTN,Teknik Sipil} => {B}";0.0220588235294118;0.857142857142857;0.0257352941176471;1.49450549450549;6
"{C,SNMPTN} => {Teknik Sipil}";0.0404411764705882;0.647058823529412;0.0625;1.49152542372881;11
"{A1,Pr,SNMPTN} => {Teknik Sipil}";0.0808823529411765;0.647058823529412;0.125;1.49152542372881;22
"{Pr,SM} => {SNMPTN}";0.139705882352941;0.622950819672131;0.224264705882353;1.48633879781421;38
"{B,P,SNMPTN} => {Teknik Sipil}";0.0257352941176471;0.636363636363636;0.0404411764705882;1.46687211093991;7
"{SPMU,Teknik Elektro} => {Lk}";0.0441176470588235;0.923076923076923;0.0477941176470588;1.45974955277281;12
"{A3,Teknik Mesin} => {SM}";0.0257352941176471;1;0.0257352941176471;1.45454545454545;7
"{A2,Teknik Mesin} => {SM}";0.0257352941176471;1;0.0257352941176471;1.45454545454545;7
"{SBMPTN,Teknik Mesin} => {SM}";0.0367647058823529;1;0.0367647058823529;1.45454545454545;10
"{A3,C} => {SM}";0.0220588235294118;1;0.0220588235294118;1.45454545454545;6
"{A3,B,SNMPTN} => {SM}";0.0477941176470588;1;0.0477941176470588;1.45454545454545;13
"{C,SBMPTN,Teknik Elektro} => {SM}";0.0257352941176471;1;0.0257352941176471;1.45454545454545;7
"{A2,SPMU,Teknik Sipil} => {SM}";0.0257352941176471;1;0.0257352941176471;1.45454545454545;7
"{B,SPMU,Teknik Sipil} => {SM}";0.0661764705882353;1;0.0661764705882353;1.45454545454545;18
"{A2,B,Lk,Teknik Elektro} => {SM}";0.0220588235294118;1;0.0220588235294118;1.45454545454545;6
"{B,Informatika,Lk,SNMPTN} => {SM}";0.0257352941176471;1;0.0257352941176471;1.45454545454545;7
"{Pr,SBMPTN,Teknik Sipil} => {A1}";0.0404411764705882;0.785714285714286;0.0514705882352941;1.45383867832847;11
"{A1,B,SM} => {Teknik Sipil}";0.128676470588235;0.625;0.205882352941176;1.44067796610169;35
"{A,SBMPTN} => {A1}";0.0514705882352941;0.777777777777778;0.0661764705882353;1.43915343915344;14
"{Pr,Teknik Elektro} => {SNMPTN}";0.0220588235294118;0.6;0.0367647058823529;1.43157894736842;6
"{C,Teknik Sipil} => {Lk}";0.0698529411764706;0.904761904761905;0.0772058823529412;1.43078626799557;19
"{A1,Pr} => {Teknik Sipil}";0.143382352941176;0.619047619047619;0.231617647058824;1.42695722356739;39
"{A3,Pr,SM} => {B}";0.0330882352941176;0.818181818181818;0.0404411764705882;1.42657342657343;9
"{A3,SBMPTN,SM} => {Lk}";0.0330882352941176;0.9;0.0367647058823529;1.42325581395349;9
"{Informatika,P} => {A1}";0.0845588235294118;0.766666666666667;0.110294117647059;1.41859410430839;23
"{A3,SM,Teknik Sipil} => {B}";0.0477941176470588;0.8125;0.0588235294117647;1.41666666666667;13
"{C} => {Lk}";0.180147058823529;0.890909090909091;0.202205882352941;1.40887949260042;49
"{A1,SBMPTN,Teknik Elektro} => {Lk}";0.0294117647058824;0.888888888888889;0.0330882352941176;1.40568475452196;8
"{A3,SBMPTN,SM} => {B}";0.0294117647058824;0.8;0.0367647058823529;1.3948717948718;8
"{A2,SBMPTN,SM} => {B}";0.0588235294117647;0.8;0.0735294117647059;1.3948717948718;16
"{A1,Informatika,Lk,SM} => {B}";0.0294117647058824;0.8;0.0367647058823529;1.3948717948718;8
"{C,Teknik Mesin} => {A1}";0.0220588235294118;0.75;0.0294117647058824;1.38775510204082;6
"{SBMPTN,SM,Teknik Elektro} => {Lk}";0.0514705882352941;0.875;0.0588235294117647;1.38372093023256;14
"{SBMPTN,SM} => {B}";0.161764705882353;0.785714285714286;0.205882352941176;1.36996336996337;44
"{A3,SNMPTN} => {SM}";0.0588235294117647;0.941176470588235;0.0625;1.36898395721925;16
"{B,Teknik Mesin} => {SM}";0.0551470588235294;0.9375;0.0588235294117647;1.36363636363636;15
"{A2,SBMPTN} => {B}";0.0772058823529412;0.777777777777778;0.0992647058823529;1.35612535612536;21
"{SBMPTN,Teknik Elektro} => {Lk}";0.0661764705882353;0.857142857142857;0.0772058823529412;1.35548172757475;18
"{A1,Teknik Elektro} => {Lk}";0.0661764705882353;0.857142857142857;0.0772058823529412;1.35548172757475;18
"{SPMU,Teknik Sipil} => {SM}";0.0919117647058824;0.925925925925926;0.0992647058823529;1.34680134680135;25
"{A2,SBMPTN,SM} => {Lk}";0.0625;0.85;0.0735294117647059;1.34418604651163;17
"{A2,B,SPMU} => {SM}";0.0441176470588235;0.923076923076923;0.0477941176470588;1.34265734265734;12
"{A3,Lk,SBMPTN} => {B}";0.0367647058823529;0.769230769230769;0.0477941176470588;1.34122287968442;10
"{A3,SNMPTN} => {B}";0.0477941176470588;0.764705882352941;0.0625;1.33333333333333;13
"{A2,B,Teknik Elektro} => {SM}";0.0367647058823529;0.909090909090909;0.0404411764705882;1.32231404958678;10
"{P} => {A1}";0.165441176470588;0.714285714285714;0.231617647058824;1.32167152575316;45
"{A3,SM} => {B}";0.0919117647058824;0.757575757575758;0.121323529411765;1.32090132090132;25
"{Pr,SM} => {B}";0.169117647058824;0.754098360655738;0.224264705882353;1.31483816729718;46
"{A2,B,Lk,SNMPTN} => {SM}";0.0330882352941176;0.9;0.0367647058823529;1.30909090909091;9
"{SNMPTN,Teknik Mesin} => {B}";0.0220588235294118;0.75;0.0294117647058824;1.30769230769231;6
"{A3,SBMPTN} => {B}";0.0441176470588235;0.75;0.0588235294117647;1.30769230769231;12
"{A3,Teknik Sipil} => {B}";0.0551470588235294;0.75;0.0735294117647059;1.30769230769231;15
"{SM,Teknik Sipil} => {B}";0.242647058823529;0.75;0.323529411764706;1.30769230769231;66
"{Informatika,Lk,SBMPTN} => {B}";0.0330882352941176;0.75;0.0441176470588235;1.30769230769231;9
"{A} => {A1}";0.139705882352941;0.703703703703704;0.198529411764706;1.30209120685311;38
"{A1,SBMPTN,Teknik Elektro} => {SM}";0.0294117647058824;0.888888888888889;0.0330882352941176;1.29292929292929;8
"{A3,SBMPTN} => {Lk}";0.0477941176470588;0.8125;0.0588235294117647;1.28488372093023;13
"{Teknik Elektro} => {Lk}";0.158088235294118;0.811320754716981;0.194852941176471;1.28301886792453;43
"{B,Lk,SPMU} => {SM}";0.0808823529411765;0.88;0.0919117647058824;1.28;22
"{B,SPMU} => {SM}";0.106617647058824;0.878787878787879;0.121323529411765;1.27823691460055;29
"{A3,SPMU} => {SM}";0.0257352941176471;0.875;0.0294117647058824;1.27272727272727;7
"{SBMPTN,SM} => {Lk}";0.165441176470588;0.803571428571429;0.205882352941176;1.27076411960133;45
"{A2,B,Lk} => {SM}";0.125;0.871794871794872;0.143382352941176;1.26806526806527;34
"{A2,P} => {B}";0.0294117647058824;0.727272727272727;0.0404411764705882;1.26806526806527;8
"{A2,Pr} => {B}";0.0588235294117647;0.727272727272727;0.0808823529411765;1.26806526806527;16
"{A2,SM,Teknik Sipil} => {Lk}";0.0588235294117647;0.8;0.0735294117647059;1.26511627906977;16
"{Pr,SBMPTN} => {A1}";0.0698529411764706;0.678571428571429;0.102941176470588;1.2555879494655;19
"{A2,Teknik Sipil} => {Lk}";0.0698529411764706;0.791666666666667;0.0882352941176471;1.25193798449612;19
"{C,SBMPTN} => {SM}";0.0441176470588235;0.857142857142857;0.0514705882352941;1.24675324675325;12
"{A2,B,SNMPTN} => {SM}";0.0661764705882353;0.857142857142857;0.0772058823529412;1.24675324675325;18
"{A3,Pr} => {B}";0.0367647058823529;0.714285714285714;0.0514705882352941;1.24542124542125;10
"{SBMPTN,Teknik Sipil} => {B}";0.0919117647058824;0.714285714285714;0.128676470588235;1.24542124542125;25
"{A2,SM} => {B}";0.169117647058824;0.707692307692308;0.238970588235294;1.23392504930966;46
"{C,SPMU} => {A1}";0.0588235294117647;0.666666666666667;0.0882352941176471;1.23356009070295;16
"{Pr,SPMU} => {A1}";0.0367647058823529;0.666666666666667;0.0551470588235294;1.23356009070295;10
"{A3} => {B}";0.106617647058824;0.707317073170732;0.150735294117647;1.2332707942464;29
"{SPMU} => {Lk}";0.194852941176471;0.779411764705882;0.25;1.23255813953488;53
"{Teknik Mesin} => {SM}";0.0808823529411765;0.846153846153846;0.0955882352941177;1.23076923076923;22
"{B,Informatika,SNMPTN} => {SM}";0.0404411764705882;0.846153846153846;0.0477941176470588;1.23076923076923;11
"{A2,SBMPTN} => {Lk}";0.0772058823529412;0.777777777777778;0.0992647058823529;1.22997416020672;21
"{A2,Informatika,Lk} => {SM}";0.0588235294117647;0.842105263157895;0.0698529411764706;1.22488038277512;16
"{A2,Lk,SNMPTN} => {SM}";0.0588235294117647;0.842105263157895;0.0698529411764706;1.22488038277512;16
"{SNMPTN,Teknik Sipil} => {A1}";0.136029411764706;0.660714285714286;0.205882352941176;1.22254616132167;37
"{SBMPTN,Teknik Mesin} => {B}";0.0257352941176471;0.7;0.0367647058823529;1.22051282051282;7
"{Pr,Teknik Elektro} => {B}";0.0257352941176471;0.7;0.0367647058823529;1.22051282051282;7
"{B,Lk} => {SM}";0.297794117647059;0.835051546391753;0.356617647058824;1.21462043111528;81
"{A2,Teknik Sipil} => {SM}";0.0735294117647059;0.833333333333333;0.0882352941176471;1.21212121212121;20
"{A2,Informatika,SNMPTN} => {SM}";0.0367647058823529;0.833333333333333;0.0441176470588235;1.21212121212121;10
"{A2,SNMPTN} => {SM}";0.106617647058824;0.828571428571429;0.128676470588235;1.20519480519481;29
"{A2,SM} => {Lk}";0.180147058823529;0.753846153846154;0.238970588235294;1.19212880143113;49
"{B,SNMPTN} => {SM}";0.198529411764706;0.818181818181818;0.242647058823529;1.1900826446281;54
"{A3,Lk} => {SM}";0.0808823529411765;0.814814814814815;0.0992647058823529;1.18518518518519;22
"{SM} => {B}";0.466911764705882;0.679144385026738;0.6875;1.18414918414918;127
"{Pr} => {A1}";0.231617647058824;0.636363636363636;0.363970588235294;1.17748917748918;63
"{A3} => {SM}";0.121323529411765;0.804878048780488;0.150735294117647;1.17073170731707;33
"{Teknik Sipil} => {B}";0.290441176470588;0.669491525423729;0.433823529411765;1.16731855714907;79
"{Pr,Teknik Elektro} => {SM}";0.0294117647058824;0.8;0.0367647058823529;1.16363636363636;8
"{Pr,SPMU} => {SM}";0.0441176470588235;0.8;0.0551470588235294;1.16363636363636;12
"{SBMPTN,Teknik Sipil} => {A1}";0.0808823529411765;0.628571428571429;0.128676470588235;1.16307094266278;22
"{A2} => {Lk}";0.224264705882353;0.734939759036145;0.305147058823529;1.1622303166153;61
"{Teknik Sipil} => {A1}";0.272058823529412;0.627118644067797;0.433823529411765;1.16038279718667;74
"{A2} => {B}";0.202205882352941;0.662650602409639;0.305147058823529;1.15539079394501;55
"{SNMPTN,Teknik Elektro} => {SM}";0.0551470588235294;0.789473684210526;0.0698529411764706;1.14832535885167;15
"{M} => {A1}";0.0477941176470588;0.619047619047619;0.0772058823529412;1.14544865565274;13
"{C} => {A1}";0.125;0.618181818181818;0.202205882352941;1.14384662956092;34
"{Lk,SBMPTN} => {B}";0.147058823529412;0.655737704918033;0.224264705882353;1.14333753678016;40
"{Informatika,Lk,SNMPTN} => {SM}";0.0404411764705882;0.785714285714286;0.0514705882352941;1.14285714285714;11
"{A2} => {SM}";0.238970588235294;0.783132530120482;0.305147058823529;1.13910186199343;65
"{SPMU,Teknik Elektro} => {A1}";0.0294117647058824;0.615384615384615;0.0477941176470588;1.13867085295657;8
"{SBMPTN} => {B}";0.209558823529412;0.640449438202247;0.327205882352941;1.11668107173725;57
"{C,SNMPTN} => {SM}";0.0477941176470588;0.764705882352941;0.0625;1.11229946524064;13
"{SBMPTN,Teknik Elektro} => {SM}";0.0588235294117647;0.761904761904762;0.0772058823529412;1.10822510822511;16
"{C,Teknik Sipil} => {SM}";0.0588235294117647;0.761904761904762;0.0772058823529412;1.10822510822511;16
"{Lk,SNMPTN} => {SM}";0.161764705882353;0.758620689655172;0.213235294117647;1.10344827586207;44
"{SNMPTN,Teknik Sipil} => {SM}";0.154411764705882;0.75;0.205882352941176;1.09090909090909;42
"{Lk,Teknik Sipil} => {SM}";0.176470588235294;0.75;0.235294117647059;1.09090909090909;48
"{Teknik Sipil} => {SM}";0.323529411764706;0.745762711864407;0.433823529411765;1.08474576271186;88
"{SBMPTN} => {Lk}";0.224264705882353;0.685393258426966;0.327205882352941;1.08387771100078;61
"{Teknik Mesin} => {B}";0.0588235294117647;0.615384615384615;0.0955882352941176;1.07297830374753;16
"{Informatika,SM} => {Lk}";0.0992647058823529;0.675;0.147058823529412;1.06744186046512;27
"{Lk} => {SM}";0.463235294117647;0.732558139534884;0.632352941176471;1.06553911205074;126
"{Pr,SNMPTN} => {B}";0.125;0.607142857142857;0.205882352941176;1.05860805860806;34
"{A1,B,Informatika} => {Lk}";0.0367647058823529;0.666666666666667;0.0551470588235294;1.05426356589147;10
"{SPMU} => {SM}";0.180147058823529;0.720588235294118;0.25;1.04812834224599;49
"{SNMPTN} => {SM}";0.301470588235294;0.719298245614035;0.419117647058823;1.04625199362041;82
"{A3} => {Lk}";0.0992647058823529;0.658536585365854;0.150735294117647;1.0414066931367;27
"{B,Informatika} => {Lk}";0.0808823529411765;0.647058823529412;0.125;1.02325581395349;22
"{Teknik Elektro} => {SM}";0.136029411764706;0.69811320754717;0.194852941176471;1.01543739279588;37
"{C} => {SM}";0.139705882352941;0.690909090909091;0.202205882352941;1.00495867768595;38
"{B} => {Lk}";0.356617647058824;0.621794871794872;0.573529411764706;0.983303518187239;97
"{SBMPTN} => {SM}";0.205882352941176;0.629213483146067;0.327205882352941;0.915219611848825;56
"{Pr} => {SM}";0.224264705882353;0.616161616161616;0.363970588235294;0.89623507805326;61
"{A1} => {SM}";0.327205882352941;0.605442176870748;0.540441176470588;0.880643166357452;89
